"","vol","meanx","meany","meanz","medianx","mediany","medianz","corxy","coryz","corxz","varx","vary","varz","varxy","varyz","varxz","fftxmax","fftymax","fftzmax","specenergy","xbtwnzandy","xless10","HMPactivity"
"191","f1",37.0990853658537,41.3795731707317,46.9954268292683,40,42,49,-0.748353181936048,-0.887208160577151,0.726478059151538,37.5367319865947,54.9198263824241,16.2060859244089,-33.9781255818283,-26.4684905045615,17.9180110780115,24337,27145,30829,255.78862968601,0.481707317073171,0,"Drink_glass"
"192","f1",35.4847775175644,37.8758782201405,50.1007025761124,35,34,51,-0.647778826871742,-0.881203924650033,0.535512236494778,21.4287583424042,42.3014590273884,6.0344361249464,-19.5030675858429,-14.0790205715165,6.08956471066838,15152,16173,21393,220.824664244736,0.601873536299766,0,"Drink_glass"
"193","f1",37.1666666666667,35.1037037037037,50.0925925925926,39,33,51,-0.684793906131603,-0.480636078282479,0.341331537245207,24.3029739776952,47.4984992427372,6.07689659920143,-23.2664188351921,-8.16577171967507,4.14807930607187,10035,9478,13525,198.720710307878,0.659259259259259,0,"Drink_glass"
"194","f1",34.9656565656566,38.7373737373737,48.5171717171717,38,41,49,-0.864087001616024,-0.474957393972077,0.546612999322634,42.6040812988181,69.5057866110498,6.37976526397579,-47.0211834948677,-10.001554001554,9.01172453277716,17308,19175,24016,256.072965404207,0.456565656565657,0,"Drink_glass"
"195","f2",35.433908045977,40.9942528735632,49.4224137931034,35,42,49,-0.374167329403495,-0.8385382416713,0.063072516380806,17.8025356918083,24.2939150021531,3.5184587101262,-7.78136076054192,-7.75260856603399,0.499180164960747,12331,14266,17199,196.760769645984,0.258620689655172,0,"Drink_glass"
"196","f2",37.9925925925926,38.6407407407407,48.8666666666667,41,39,49,-0.824105641188781,-0.71321783846979,0.534925488215173,26.2155583092386,50.5210106016797,2.82230483271375,-29.9915186562027,-8.51648079306072,4.60123915737299,10258,10433,13194,196.81554682716,0.548148148148148,0,"Drink_glass"
"197","f1",37.3333333333333,36.4074074074074,49.7160493827161,40,34,50,-0.852033656527852,-0.560339076667688,0.446535209562139,37.8465346534653,50.4152915291529,3.18402395795135,-37.2178217821782,-7.0993766043271,4.90181518151815,15120,14745,20135,263.439475857877,0.590123456790123,0,"Drink_glass"
"198","f3",40.0259259259259,31.3,50.4703703703704,42,29,50,-0.745846283099256,0.350393719655707,-0.639720157846762,17.3413327825967,16.8353159851301,2.7035797879664,-12.7438661710037,2.3639405204461,-4.38026986093901,10807,8451,13627,189.307034842362,0.855555555555556,0,"Drink_glass"
"199","f3",40.3706214689266,32.2225988700565,50.4101694915254,41,31,50,-0.705327435632906,0.59630363953406,-0.688475310990266,19.9710816269141,14.270529437329,2.66075619295958,-11.9072538793875,3.67443055449038,-5.01870542219495,35728,28517,44613,233.423913980336,0.901694915254237,0,"Drink_glass"
"200","m4",36.3190607734807,36.4682320441989,51.2900552486188,37,37,51,-0.660591388726275,0.199436906218601,-0.287642327106832,20.3558740820553,13.7320461092899,1.07757731367919,-11.0444835438588,0.767180180799768,-1.34716841276755,26295,26403,37134,215.576197105734,0.425414364640884,0,"Drink_glass"
"201","f1",39.8695652173913,33.4508506616257,49.3468809073724,41,34,50,-0.756922063578068,0.315783717599008,-0.109630702430432,15.0482497634816,61.0538734478756,5.31286159602112,-22.9430299041586,5.68735837954907,-0.980255851260746,42182,35391,52209,274.438450745121,0.707939508506616,0,"Drink_glass"
"202","f1",41.1558245083207,26.7473524962179,47.982602118003,42,25,49,-0.84912808842207,0.724671293750191,-0.478865542515808,14.6736564354928,50.6537590717159,8.9996970845678,-23.1498520925215,15.4725125718494,-5.50296444837897,54408,35360,63433,270.161114263464,0.740544629349471,0,"Drink_glass"
"203","m8",34.0289855072464,43.0811594202899,45.5797101449275,33,44,46,-0.502648359285658,-0.454389006858135,0.143412402389699,98.6038085608359,39.7026963262555,5.2850522413212,-31.4500337040782,-6.58206943040108,3.27384563532187,11740,14863,15725,231.757842235641,0.240579710144928,0,"Drink_glass"
"204","m8",35.8006644518272,42.063122923588,44.9136212624585,35,45,45,-0.740388439892112,-0.633371643476702,0.577982757901083,96.9801328903655,67.0660022148394,4.03918050941307,-59.7107087486157,-10.4245293466224,11.4393909191584,10776,12661,13519,236.613362376542,0.149501661129568,0,"Drink_glass"
"205","f1",37.5265017667844,39.2579505300353,49.6219081272085,37,39,50,-0.828352247661041,-0.603559045791801,0.26384518376123,24.3211036764153,35.000601458537,3.15086584968549,-24.1682079041676,-6.33829536626319,2.30970102498559,10620,11110,14043,193.788552992163,0.441696113074205,0,"Drink_glass"
"206","f1",35.5467128027682,37.1384083044983,50.7716262975779,33,37,51,-0.771245358923736,-0.532749576950663,0.104295427009757,18.2000672818147,38.1891099577086,2.84349769319493,-20.3328767781622,-5.55161476355248,0.750288350634371,10273,10733,14673,195.686824020303,0.380622837370242,0,"Drink_glass"
"207","f1",34.9692832764505,36.4675767918089,50.4505119453925,33,38,51,-0.846180923774328,-0.272731338845138,0.020146661263583,21.8312450324933,53.3799382860349,2.68675487400065,-28.8862733180607,-3.26616485109168,0.154296601056618,10246,10685,14782,198.479117996232,0.382252559726962,0,"Drink_glass"
"208","m2",36.4925925925926,45.7740740740741,45.3814814814815,33,48,46,-0.864600284815111,-0.788942031108896,0.620208067616951,36.2806140713204,28.2052733030428,5.38181192344761,-27.6578135756574,-9.72018449676442,8.66640506677681,9853,12359,12253,202.301105451301,0.266666666666667,0,"Drink_glass"
"209","m2",37.2117647058824,43.0705882352941,47.1058823529412,34,45,48,-0.884331453894218,-0.72689000471883,0.556604547435514,28.8289949050486,44.7823992589162,8.02417786012043,-31.774849467346,-13.7791570171376,8.46567855488652,9489,10983,12012,209.101617621549,0.364705882352941,0,"Drink_glass"
"210","m2",36.9329758713137,38.8445040214477,48.1474530831099,34,38,49,-0.701578681007957,-0.610693653553656,0.188694553037986,34.9605494537173,77.2822076162472,11.0023926893251,-36.4674392458705,-17.8076551644614,3.70076969644556,13776,14489,17959,247.510173928397,0.428954423592493,0,"Drink_glass"
"211","f1",37.0320855614973,36.2941176470588,50.7994652406417,36,36,51,-0.585706759277986,-0.382210232695021,-0.19476047028394,15.6289945663861,35.012458602744,3.74251982050437,-13.7011512379751,-4.37517741681123,-1.48952703187051,13850,13574,18999,212.772216015007,0.451871657754011,0,"Drink_glass"
"212","f1",35.2817955112219,35.1795511221945,51.3790523690773,33,35,51,-0.616421641046423,-0.146081144361131,-0.467779464720272,20.4128927680798,31.247680798005,2.34596009975062,-15.5682231920199,-1.25072942643392,-3.23708229426434,14148,14107,20603,201.953496497658,0.349127182044888,0,"Drink_glass"
"213","f1",33.8837209302326,36.5306553911205,51.3572938689218,34,38,52,-0.607842675202419,-0.426885047234288,0.43497097385882,5.73433188805676,41.4614523237897,2.16656215286487,-9.37248718959401,-4.04593381588849,1.53315924320063,16027,17279,24292,212.560383095554,0.306553911205074,0,"Drink_glass"
"214","f1",36.8296296296296,39.4888888888889,49.9740740740741,39,39,50,-0.78195924368785,-0.703726044492294,0.503567119695335,23.8965165909404,26.3920693928129,3.73538482720639,-19.6375877736473,-6.98727798430401,4.75764835467438,9944,10662,13493,202.408171832924,0.477777777777778,0,"Drink_glass"
"215","f1",35.1756097560976,39.3634146341463,50.0243902439024,34,40,51,-0.852148809694969,-0.862101796272035,0.706909785209404,13.6316775001491,43.55220347069,4.99695867374322,-20.7632416959866,-12.7179318981454,5.83433716977757,14422,16139,20510,209.69605546987,0.407317073170732,0,"Drink_glass"
"216","f1",36.430412371134,35.0876288659794,50.5876288659794,38,36,51,-0.729480215185052,-0.449222289179977,0.091096225290548,17.0054809664615,53.7442393244359,4.11374836836357,-22.0533178827353,-6.6795332853832,0.761927595300887,14135,13614,19628,231.578188830218,0.494845360824742,0,"Drink_glass"
"217","f1",34.5218658892128,39.1807580174927,49.8833819241983,31,39,51,-0.66126832745752,-0.624198372330834,0.0748076015592073,35.332122824067,35.1719093652499,5.2027347279764,-23.3109815354713,-8.44377099210612,1.01425332037577,11841,13439,17110,206.598731243308,0.34402332361516,0,"Drink_glass"
"218","f1",33.2123076923077,37.8307692307692,50.2553846153846,30,38,51,-0.65466530528931,-0.614936939092404,0.13554614507011,32.1245394112061,42.2274453941121,4.90679962013295,-24.1121082621083,-8.8517094017094,1.70178537511871,10794,12295,16333,204.85730125385,0.329230769230769,0,"Drink_glass"
"219","f1",33.5056818181818,35.6477272727273,50.6903409090909,31,37,51,-0.792841181785324,-0.383998183473074,0.088461509110295,28.4786001036001,49.6020461020461,2.96081811706812,-29.7985625485625,-4.65355477855478,0.81230574980575,11794,12548,17843,206.010018888023,0.409090909090909,0,"Drink_glass"
"220","f1",34.4076433121019,36.6730360934183,49.8259023354565,33,39,50,-0.88095886611267,-0.49617287402358,0.428280390629612,32.2717712427158,68.62478203912,4.93558296065411,-41.4579211275241,-9.1315128517866,5.40516330126033,16206,17273,23468,233.67698165913,0.426751592356688,0,"Drink_glass"
"221","f1",32.3721461187215,37.6666666666667,49.87899543379,29,40,51,-0.596909197227054,-0.414624876866132,-0.0410832019684782,27.968741836724,60.8451563691838,6.40408869105462,-24.6239511823036,-8.18459191456903,-0.549831248759182,14179,16498,21847,224.197794543079,0.264840182648402,0,"Drink_glass"
"222","f1",33.530612244898,38.4251700680272,50.5340136054422,31,38,51,-0.655465624757764,-0.628464285818533,0.128035964251384,31.7038378491328,31.1394325648348,4.21556267558218,-20.5949710942397,-7.20051774976202,1.48018388242669,9858,11297,14857,203.769191676595,0.312925170068027,0,"Drink_glass"
"223","f1",34.0425,38.6,50.305,31,38,51,-0.694501807959543,-0.625190956194352,0.148698247928035,32.4167355889724,28.9924812030075,5.60598997493734,-21.2912280701754,-7.97042606516291,2.00454887218045,13617,15440,20122,215.509609533442,0.29,0,"Drink_glass"
"224","f1",33.289972899729,38.2682926829268,50.4037940379404,31,39,51,-0.717118686233686,-0.611318680921854,0.242056493480053,23.6901437492636,39.1968451749735,6.73052904442088,-21.8524655355249,-9.92928154825026,3.05650553788147,12284,14121,18599,219.109441376132,0.284552845528455,0,"Drink_glass"
"225","f1",36.1222222222222,40.5444444444444,48.9407407407407,37,41,50,-0.8446322900727,-0.762601863483687,0.662936572117092,25.9366790582404,47.334448574969,6.84405892881729,-29.5946716232962,-13.7259809995869,8.83254853366378,9753,10947,13214,213.137291739349,0.359259259259259,0,"Drink_glass"
"226","f1",35.4481481481481,40.3,49.4111111111111,35,38,50,-0.641217379672911,-0.805653666167106,0.298097825334763,33.9285281564092,31.2144981412639,5.67050805452292,-20.8672862453532,-10.7185873605948,4.13477901693515,9571,10881,13341,202.29291045376,0.374074074074074,0,"Drink_glass"
"227","f1",35.005291005291,41.021164021164,49.2619047619048,32,39,50,-0.510761170730459,-0.75769541925613,0.0863994403277433,34.1060727267624,23.2303201268719,7.86491095111785,-14.376770100908,-10.2416319312871,1.41505620815966,13232,15506,18621,218.853977775891,0.288359788359788,0,"Drink_glass"
"228","f1",34.4222222222222,40.5074074074074,49.3666666666667,33,38,50,-0.71456203441311,-0.862294127993573,0.499315065154057,30.7281288723668,35.0018036623985,6.91710037174721,-23.4343659644775,-13.4172242874845,7.27955390334573,9294,10937,13329,203.513541372126,0.333333333333333,0,"Drink_glass"
"229","f1",33.4941860465116,40.4418604651163,49.1598837209302,34,39,51,-0.741925069193932,-0.88579115120008,0.641755247608352,28.495592921554,41.0170181029222,13.8489982371686,-25.3647704929148,-21.1116685877009,12.7487456776731,11522,13912,16911,231.450944962469,0.36046511627907,0,"Drink_glass"
"230","f1",32.915625,43.740625,47.571875,31,44,49,-0.618998914578683,-0.805520523876089,0.497913707669281,32.6543005485893,28.9575920846395,15.8756955329154,-19.0344925548589,-17.2712676332288,11.3368044670846,10533,13997,15223,235.474537653044,0.2125,0,"Drink_glass"
"231","f1",33.1517857142857,41.0416666666667,48.9464285714286,32,42,50,-0.772074128780678,-0.708173554967552,0.612318794498997,31.7112206823028,41.4848258706468,12.1821961620469,-28.0033582089552,-15.9201492537313,12.0350213219616,11139,13790,16446,234.895927844061,0.258928571428571,0,"Drink_glass"
"232","f1",34.5592105263158,38.9539473684211,49.4013157894737,34,39,50.5,-0.774804879432702,-0.665463446260964,0.438547447665741,38.4387267674136,47.9714695153726,9.95062532569046,-33.2711915928435,-14.5392131318395,8.57681952405767,10506,11842,15018,227.458997482688,0.381578947368421,0,"Drink_glass"
"233","f1",34.0024154589372,36.7391304347826,50.4178743961353,32,37,51,-0.795606135593258,-0.491531702798398,0.308000854391209,29.765127323344,49.8155595325824,7.01866278321695,-30.6361722286556,-9.19096747026003,4.45177270122001,14077,15210,20873,235.596662443258,0.357487922705314,0,"Drink_glass"
"234","f1",33.2044334975369,37.2906403940887,49.8349753694581,31,37,51,-0.685891044037715,-0.404298747702498,0.375501329674998,30.4395852338381,62.3745788481421,10.0936872833425,-29.8867238338503,-10.1445113422125,6.58196801070364,13481,15140,20233,244.921016905567,0.347290640394089,0,"Drink_glass"
"235","f1",31.6086956521739,40.491847826087,49.2608695652174,29,37,51,0.00823703050709917,-0.914424747948548,-0.0174452437638663,35.2088615092998,34.806472870513,10.9017888875726,0.288354460371994,-17.8125814476958,-0.341784148797536,11632,14901,18128,219.513902830228,0.184782608695652,0,"Drink_glass"
"236","f1",33.5599128540305,37.9041394335512,50.6209150326797,32,37,52,-0.578821803470109,-0.715217199962065,0.254957279530147,25.2076471539611,32.9514893778957,7.98261837486086,-16.6820171057263,-11.5997374204412,3.61664811485002,15404,17398,23235,243.078419470813,0.326797385620915,0,"Drink_glass"
"237","f1",36.3481481481481,36.7407407407407,49.5518518518519,40,35,50,-0.77551342229041,-0.635916953426631,0.343418992377587,39.4545504612419,60.5645050254716,4.77611179953187,-37.9094038276194,-10.8155032355776,4.71422277295883,9814,9920,13379,211.020272518244,0.5,0,"Drink_glass"
"238","f1",36.8518518518519,34.7481481481481,49.9185185185185,39,33,50,-0.639238654549483,-0.696608866779979,0.374643674517445,22.8106842902382,64.3303868924687,6.58069668181192,-24.4872642158888,-14.3328652072146,4.59011427784662,9950,9382,13478,208.049763472212,0.577777777777778,0,"Drink_glass"
"239","f4",40.8925925925926,39.237037037037,46.6481481481481,45,39,47,-0.793465276403048,-0.596336685514541,0.218911188071836,47.6798705768966,59.9882142365414,4.53373261737574,-42.4354123640369,-9.83450364863004,3.21857359217954,11041,10594,12595,212.03898420998,0.437037037037037,0,"Drink_glass"
"240","f4",37.3239795918367,41.5433673469388,46.9948979591837,35,44,48,-0.73006102382229,-0.334084899038678,-0.258031071648312,49.0021856568714,58.3970914452738,6.31199436296258,-39.0537280129443,-6.41410042277781,-4.53798475912104,14631,16285,18422,229.913896711908,0.252551020408163,0,"Drink_glass"
"241","f4",41.2093596059113,41.0738916256158,45.4729064039409,44,41,45,-0.689018196751858,-0.20810528506716,-0.473639821633776,58.5708751444384,44.6365018548927,9.43012832208234,-35.2303229337712,-4.26959800523019,-11.131350726753,16731,16676,18462,238.845350599064,0.0172413793103448,0,"Drink_glass"
"242","m1",32.1962962962963,44.062962962963,47.8703703703704,30,46,48,-0.78199877210113,-0.603845536941015,0.648174591548485,32.9836293542613,25.2636789205562,4.15785488090321,-22.5737436321079,-6.18883381522787,7.59059617238056,8693,11897,12925,214.884803330357,0.192592592592593,0,"Drink_glass"
"243","m1",30.5196374622357,42.1601208459214,48.2749244712991,28,44,49,-0.783805204116543,-0.620561045664455,0.659813990496667,46.0564313833196,30.0500411974732,4.32115719124783,-29.1592145015106,-7.07142726357228,9.30822118465623,10102,13955,15979,218.599941213633,0.220543806646526,0,"Drink_glass"
"244","m1",29.7920227920228,39.9373219373219,49.3903133903134,29,40,49,-0.468822051615077,-0.661917795020792,0.594124260568876,43.2451933251933,30.2474888074888,2.65579161579162,-16.95592999593,-5.93260887260887,6.36712250712251,10457,14018,17336,210.699564397276,0.227920227920228,0,"Drink_glass"
"245","m1",33.301775147929,44.3994082840237,47.0710059171598,31,45,48,-0.821220681348087,-0.686008635406628,0.510349020625231,29.8433796288167,30.8162607764297,13.1937562551578,-24.9042719435324,-13.8325988095447,10.1268765473285,11256,15007,15910,229.792526402349,0.227810650887574,0,"Drink_glass"
"246","m1",35.1851851851852,41.0555555555556,48.5037037037037,35,43,48,-0.862777036324923,-0.804292680428525,0.69022107675063,38.6718986644637,46.9448574969021,5.3587222910643,-36.7612556794713,-12.756712102437,9.93611455321492,9500,11085,13096,213.228519747355,0.403703703703704,0,"Drink_glass"
"247","m1",32.6632653061224,40.9413265306122,48.6530612244898,31,42,49,-0.530480739234728,-0.43661643007283,0.0145521713878052,67.6766010752127,23.2164974685526,1.65426170468187,-21.0274805574404,-2.70583015815022,0.153974633331594,12804,16049,19072,215.848152438638,0.275510204081633,0,"Drink_glass"
"248","m1",33.6777777777778,39.4962962962963,49.7407407407407,31,42,50,-0.798338379194888,-0.191270378668562,0.0440237122502427,44.8214374225527,33.0687594657855,1.33030428197714,-30.7353985956216,-1.26862178163293,0.339942172655927,9093,10664,13430,202.660130654521,0.314814814814815,0,"Drink_glass"
"249","m1",32.9111111111111,39.0888888888889,50.0592592592593,30,41,50,-0.691267250822696,-0.490103967432606,0.362771943835821,40.6612143742255,30.7653035935564,1.72138234889164,-24.4493184634449,-3.5666253614209,3.03502684840975,8886,10554,13516,207.426230256254,0.32962962962963,0,"Drink_glass"
"250","m1",32.5321637426901,43.1900584795322,47.5818713450292,30,45,47,-0.812072555413617,-0.851148289468831,0.741180404987459,40.9476428118194,38.3713964775085,7.26453842328206,-32.1894153761726,-14.2106206376155,12.7832827425357,11126,14771,16273,216.046570377877,0.263157894736842,0,"Drink_glass"
"251","m1",35.2555555555556,39.7185185185185,49.6111111111111,35,41,50,-0.726995412753544,-0.537462681127685,0.31178757236587,35.1872366790582,37.444637202258,3.0638166047088,-26.3887649731516,-5.75671210243701,3.23729863692689,9519,10724,13395,218.54122198477,0.355555555555556,0,"Drink_glass"
"252","m1",30.7703703703704,42.4333333333333,47.3481481481481,29,43,49,-0.675661526068911,-0.745414362778297,0.538356902714831,47.1217954013493,42.9973977695167,21.5288999036211,-30.4131350681537,-22.6793060718711,17.1471568222498,8308,11457,12784,226.567353978424,0.255555555555556,0,"Drink_glass"
"253","m9",36.4276094276094,38.5925925925926,50.6195286195286,35,41,51,-0.874616591358947,0.00785370770182461,-0.0617217864811957,11.4753162253162,26.6611611611612,0.993265993265993,-15.2981731731732,0.0404154154154154,-0.208378833378833,10819,11462,15034,190.047864629518,0.323232323232323,0,"Drink_glass"
"254","m9",36.943661971831,39.3464788732394,49.8760563380282,35,42,50,-0.863252521287178,-0.246557296352722,0.27927576675918,14.7369300549057,33.5208562107106,1.80945333015039,-19.1866396116814,-1.92021166547306,1.44215007559481,13115,13968,17706,206.19751038387,0.332394366197183,0,"Drink_glass"
"255","m9",36.7853107344633,37.5395480225989,50.864406779661,35,38,51,-0.693546012443048,0.26900637734445,-0.661992497424443,19.2682255405643,19.3312927129847,2.58212896720603,-13.3852531169476,1.90056177077832,-4.66941950352907,13022,13289,18006,205.012288838683,0.296610169491525,0,"Drink_glass"
"256","f2",40.2209302325581,33.8039867109635,48.6760797342193,44,31,48,-0.81400164273482,0.548634129012255,-0.717650311912483,43.3770653561893,58.1545265089745,3.78009242624419,-40.8834113686491,8.13440500605303,-9.1895484270402,24213,20350,29303,228.962677766054,0.518272425249169,0,"Drink_glass"
"257","f2",34.5488565488565,31.985446985447,49.950103950104,33,32,50,-0.6617682018574,0.406962610620627,-0.505379408144639,20.4856288981289,87.9768711018711,6.6100051975052,-28.0940791753292,9.81385568260568,-5.88089050589051,16618,15385,24026,232.722218072039,0.442827442827443,0,"Drink_glass"
"258","m3",39.0426287744227,39.50621669627,48.7300177619893,38,40,49,-0.620178130931932,-0.467895530335648,-0.203640933091105,24.2971119384588,40.0617940241335,7.45722900324267,-19.3490199300898,-8.0872865874857,-2.74113954855471,21981,22242,27435,230.287672144333,0.383658969804618,0,"Drink_glass"
"259","m3",40.8148148148148,37.7201646090535,48.4787379972565,43,38,49,-0.834837729306077,-0.16991642132253,0.0635566928333329,23.5137362637363,49.940815357482,3.59879181175477,-28.6082112332112,-2.27793605571383,0.584656084656085,29754,27498,35341,254.032664260596,0.582990397805213,0,"Drink_glass"
"260","f4",34.7813688212928,43.1425855513308,46.8555133079848,32,43,49,-0.690524233068777,-0.802315671156593,0.412219259629817,35.0511569799022,54.3815353974289,20.763845736013,-30.147814593518,-26.9603114249502,11.120731486511,18295,22693,24646,240.032058243229,0.290874524714829,0,"Drink_glass"
"261","f4",34.3647642679901,43.0719602977668,47.0198511166253,30,45,47,-0.823971759970498,-0.300533637711909,-0.103603657026321,60.9288051059837,47.9972963964298,3.9598039578781,-44.5586521486859,-4.14322309050282,-1.60924904015901,13849,17358,18949,224.719072629832,0.109181141439206,0,"Drink_glass"
"262","f4",35.2582417582418,46.9148351648352,44.3846153846154,31,49,45,-0.868078502816506,-0.704622281895527,0.508813691787986,50.9634305088851,23.7806057578785,8.83788938334393,-30.2203705385524,-10.2150879423607,10.7984742530197,12834,17077,16156,226.409803505985,0.214285714285714,0,"Drink_glass"
"263","f4",32.7714285714286,44.0771428571429,46.88,31,48,46,-0.581287444430377,-0.750938403731085,0.134933128034536,40.2799836266885,49.4582153090463,9.21765042979943,-25.9450675399099,-16.0336962750716,2.6,11470,15427,16408,234.955626797119,0.191428571428571,0,"Drink_glass"
"264","f4",33.9051490514905,40.8157181571816,48.479674796748,30,42,49,-0.671828076252508,-0.648856381583133,0.0525490858239236,48.8850005891363,55.764860963827,9.4567868504772,-35.0773094143985,-14.900494874514,1.1298603746907,12511,15061,17889,231.711523717642,0.265582655826558,0,"Drink_glass"
"265","m1",30.5515695067265,40.9080717488789,47.3094170403587,29,43,47,-0.682689019798215,-0.588588326905698,0.505894915824064,76.2703683176299,56.5375976218068,4.88382123242808,-44.8300801128634,-9.78048067718043,9.76378293948708,13626,18245,21100,232.188646260305,0.273542600896861,0,"Drink_glass"
"266","m1",31.7917737789203,44.0437017994859,47.0334190231362,32,45,47,-0.174904057633387,-0.77149792960786,0.265987090056515,61.9591074126097,22.7429305912596,4.68702462035884,-6.56561895423104,-7.96538176132298,4.53274984761349,12367,17133,18296,219.152216620166,0.159383033419023,0,"Drink_glass"
"267","m1",30.3670520231214,42.2398843930636,46.3439306358381,27,44,46,-0.675009260059967,-0.692391712824974,0.507449426102554,86.6619837480104,53.1799698416688,9.51905001256597,-45.8245371533886,-15.5783949065929,14.5748429253581,10507,14615,16035,235.372367463237,0.289017341040462,0,"Drink_glass"
"268","m1",32.030303030303,43.037037037037,48.2053872053872,28,44,49,-0.641178135717671,-0.46263629724104,0.310384569169186,46.002457002457,24.0087587587588,7.27861952861953,-21.3085585585586,-6.11574074074074,5.67956592956593,9513,12782,14317,232.504263655741,0.228956228956229,0,"Drink_glass"
"269","m1",33.1706586826347,41.3023952095808,48.1616766467066,30,45,48,-0.854442624037349,-0.198652176862236,0.246138148329521,43.6434608260956,64.7401143658629,5.93174012335689,-45.4181277085469,-3.89288090485695,3.96031360702019,11079,13795,16086,244.770855397465,0.260479041916168,0,"Drink_glass"
"270","m1",30.0177777777778,40.9155555555556,47.6688888888889,26,43,48,-0.816524322437347,-0.457205905041421,0.448396519551737,66.6099282355853,54.5541004701807,6.93021034397426,-49.2212125711458,-8.88993813412522,9.63396189062113,13508,18412,21451,249.855362805619,0.262222222222222,0,"Drink_glass"
"271","f2",34.2267904509284,34.9893899204244,50.5994694960212,31,37,52,-0.773472250298035,0.47170815452361,-0.670867211467533,26.79179127874,59.7156907295663,6.72648046188368,-30.9378295835227,9.45391202651815,-9.00598842472726,25807,26382,38152,241.66516766259,0.26790450928382,0,"Drink_glass"
"272","f2",37.3224368499257,36.3283803863299,50.2124814264487,33,36,50,-0.630178705287714,0.252572060897301,-0.702967361973482,52.2247488148305,28.59587490271,5.24198683931225,-24.3530633092762,3.09232381659945,-11.6311137939574,25118,24449,33793,247.838850356759,0.383358098068351,0,"Drink_glass"
"273","f2",34.0880952380952,34.0309523809524,50.0761904761905,32,38,51,-0.741604888986933,0.751075529559124,-0.699181425838096,27.5316001818388,82.946533697011,10.7197181497897,-35.4394874417547,22.3962041141039,-12.0115013069667,14317,14293,21032,244.491298433549,0.297619047619048,0,"Drink_glass"
"274","m3",40.583109919571,37.1032171581769,49.4986595174263,42,36,50,-0.77323288404788,-0.0500625791867173,0.0386656352480935,20.8662378321968,39.757117152779,2.67181028123144,-22.2710059916872,-0.515968836029293,0.288702160965867,30275,27679,36926,264.13845344711,0.581769436997319,0.00134048257372654,"Drink_glass"
"275","m3",38.8300884955752,34.7911504424779,50.4247787610619,36,36,50,-0.831872046658267,0.450860757218591,-0.630716808405853,19.5739157722965,44.7258080712986,4.5993849243708,-24.613563045252,6.46653172660516,-5.98443482081215,21939,19657,28490,225.264698483843,0.426548672566372,0,"Drink_glass"
"276","f2",34.6962457337884,34.858361774744,51.320819112628,32,37,52,-0.691266022512188,0.280618055210595,-0.55218622342305,18.2084303258365,46.7474256876987,1.78749744756571,-20.167883083924,2.56517604503953,-3.15024649222601,20332,20427,30074,211.107035882008,0.366894197952218,0,"Drink_glass"
"277","f2",37.7239819004525,34.2330316742081,50.5542986425339,40,35,50,-0.614239699457616,0.316156473237396,-0.795206993481297,38.5676321810776,38.0113327382235,2.83718102625666,-23.5182996275433,3.28323637147167,-8.31831194016068,16674,15131,22345,208.780848720113,0.497737556561086,0,"Drink_glass"
"278","f2",34.7622222222222,33.58,50.6022222222222,32,38,52,-0.753973684216734,0.804267649099915,-0.687587919879081,18.907701064093,72.4757683741648,6.04854738926008,-27.9107795100223,16.8392427616926,-7.35314526107399,15643,15111,22771,216.233912926803,0.355555555555556,0,"Drink_glass"
"279","f2",35.197962154294,36.5181950509461,50.6593886462882,34,40,51,-0.777613997192048,0.335848009102834,-0.335362359485586,13.0394710597901,64.3433273496548,1.37652615631405,-22.5240153453771,3.1607254255414,-1.42081174328746,24181,25088,34803,217.562205787853,0.326055312954876,0,"Drink_glass"
"280","m3",40.3157894736842,39.5563909774436,49.1157894736842,39,40,49,-0.557554028595637,-0.313095539638866,-0.500175011668672,25.4784400760939,20.5092399673883,5.31639188332276,-12.7452441344325,-3.26934051997464,-5.82125871908687,26810,26305,32662,218.800796939516,0.404511278195489,0,"Drink_glass"
"281","m3",39.0421245421245,38.4304029304029,49.7747252747253,38,38,50,-0.438103962087832,-0.410079808292736,-0.501076233715946,26.491800248681,28.484138185973,6.29227744732332,-12.034677554861,-5.49001915515677,-6.46939207581409,21317,20983,27177,223.454998989705,0.384615384615385,0,"Drink_glass"
"282","m3",40.8966101694915,35.1101694915254,49.2084745762712,44,36,48,-0.685781492347313,0.262062168979906,-0.718938749701919,32.867051307876,43.8265517539064,5.89704181174642,-26.0276394923887,4.2129866766424,-10.0089695260568,24129,20715,29033,237.448842264163,0.471186440677966,0,"Drink_glass"
"283","m3",39.081589958159,35.7112970711297,49.8765690376569,38,38,49,-0.647615519473594,0.184827561372303,-0.650033012153566,26.3895555380122,50.4699350017105,5.92812908432234,-23.6346762804488,3.1969948159259,-8.13036937624448,18681,17070,23841,230.035641387476,0.433054393305439,0,"Drink_glass"
"284","m2",34.7634408602151,37.7268817204301,51.4989247311828,32,37,51,-0.431932242182624,-0.19241219478047,-0.583737726274575,23.9137467556544,11.1256766777901,1.95743418613274,-7.04535131627734,-0.897923618835743,-3.99378939562477,16165,17543,23947,205.738563610172,0.227956989247312,0,"Drink_glass"
"285","m2",34.5982532751092,38.0152838427948,51.2860262008734,32,39,51,-0.925060670177255,0.665889620751425,-0.688845564959766,26.8885746228011,14.7853238798697,1.07993559668619,-18.4446121945859,2.66082673215292,-3.7119719453814,15846,17411,23489,199.541243851837,0.244541484716157,0,"Drink_glass"
